objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
1237661851479704070,216.7238,40.761526,23.88115,24.82501,22.17376,21.15584,20.24658,0.9175097,-0.9095325,2.943897,1.059526,0.907135,GALAXY
1237661852016575368,217.01332,41.176751,23.75578,23.3675,21.95513,21.03192,20.17651,0.8967446,0.7657337,1.514788,1.064379,0.6813049,GALAXY
1237661852016575083,216.96955,41.104544,22.75443,21.97882,21.78326,21.81639,22.4244,0.2162498,0.9322014,0.1784859,-0.04436493,-0.5813427,GALAXY
1237661852016574735,216.985,41.185235,21.37337,21.19014,20.92225,20.4037,19.97779,0.6187218,0.2451553,0.2681732,0.5460262,0.4112625,GALAXY
1237661360229319634,216.98216,41.4752,24.69385,24.24823,22.83867,21.75481,21.03046,0.6720656,-0.2900391,2.359901,0.9894886,0.6410065,GALAXY
1237661433244877564,217.19473,41.748101,24.82701,23.13469,22.1437,21.14038,20.38787,0.6846185,1.67412,1.211544,1.014002,0.6345062,GALAXY
1237661872950935934,217.12334,40.385046,23.41129,23.80554,22.3525,21.33112,20.36783,0.7380826,0.1503983,1.625975,1.100351,0.6396351,GALAXY
1237661872950871172,217.1129,40.485698,25.00421,24.63952,22.8173,21.43713,20.60095,0.7281148,1.646547,2.449989,1.369894,0.7022476,GALAXY
1237661873487676141,216.95323,40.79235,23.65794,23.21438,22.47266,21.34857,20.7316,0.7248626,0.3373413,0.903616,1.088554,0.7085114,GALAXY
1237661873487676470,217.10971,40.87444,23.89552,23.29616,21.86207,20.78295,20.12331,0.6001799,1.456102,1.532223,0.9940147,0.6703968,GALAXY
1237661873487676711,216.99679,40.957984,25.05864,23.92292,22.27376,21.12742,20.27458,0.7402766,1.273987,1.799526,1.235609,0.7867699,GALAXY
1237661852016575374,216.94403,41.04086,23.69779,24.36619,22.35117,21.33459,20.36773,0.6589851,-0.5755444,2.302818,1.148397,0.7808132,GALAXY
1237661852016575140,216.99793,41.086028,23.84196,23.01996,22.16689,21.04527,20.26935,0.6646708,1.048965,1.041252,1.177038,0.7889404,GALAXY
1237661360229450796,217.34475,41.361812,25.8674,24.24849,23.06491,21.66113,20.57354,1.027642,3.129305,0.9272442,1.361746,1.064728,GALAXY
1237661360229384997,217.24054,41.370049,23.98761,24.98854,22.49923,21.30512,20.46967,0.7657744,-0.2729053,2.817503,1.05829,0.866806,GALAXY
1237661360229385077,217.34323,41.440125,23.96875,23.94821,22.12775,21.04293,20.37907,0.7921447,0.2514019,2.19973,1.021,0.6803513,GALAXY
1237661360229384539,217.19168,41.468769,24.27593,23.31626,22.13621,21.00091,20.23934,0.7532763,0.4284649,1.604752,1.090378,0.7959785,GALAXY
1237661433244943441,217.23941,41.587982,24.67631,23.72169,22.83591,21.54517,20.91293,0.8409618,0.6335411,1.116705,1.080296,0.7523327,GALAXY
1237661433244943757,217.25777,41.67386,23.57681,24.6947,23.325,22.00883,20.74307,0.7975461,-1.123053,1.615721,1.500868,1.121178,GALAXY
1237661872950936695,217.23536,40.37113,25.25433,24.2021,22.37906,21.09291,20.27733,0.7525309,1.550043,1.847153,1.33325,0.7395477,GALAXY
1237661872950936810,217.15077,40.403028,23.92887,24.91604,23.62725,22.16865,21.08024,0.9076117,-1.564791,1.548019,1.404829,1.316917,GALAXY
1237661872950936768,217.3319,40.42271,25.00206,24.22901,22.37851,20.96789,20.34705,0.7874559,1.664808,1.967606,1.438049,0.7732983,GALAXY
1237661873487742024,217.24838,40.724152,23.44316,23.73179,22.82856,21.75957,20.96378,0.8728241,-0.5928917,1.164225,1.125467,0.7704067,GALAXY
1237661873487742170,217.26188,40.681026,23.65221,23.99842,22.6164,21.36063,20.55941,0.8583387,0.561161,1.31214,1.272749,0.6821499,GALAXY
1237661852016640730,217.17815,41.003211,24.3529,23.83454,21.64515,20.59182,19.88961,0.5723695,0.3609486,2.429794,1.050571,0.6272831,GALAXY
1237661873487742450,217.32782,40.830404,24.2149,24.15664,22.92011,21.78898,20.63993,0.8578681,0.138464,1.18191,1.254496,0.9483566,GALAXY
1237661852016706625,217.34952,40.890925,24.03606,24.16698,22.26523,21.04346,20.33875,0.7964303,-0.3655796,1.835585,1.199089,0.772953,GALAXY
1237661873487807123,217.41116,40.829382,24.33623,24.3257,23.21483,22.00251,21.08276,0.872936,0.6678772,1.903988,1.29579,1.032475,GALAXY
1237661360229450421,217.57787,41.416517,23.56696,22.42038,20.82706,20.29551,19.91464,0.3909358,1.436882,1.562267,0.5919018,0.3718472,GALAXY
1237661360229450380,217.54048,41.394409,23.29432,21.58479,20.0676,19.49175,19.20602,0.2722637,2.330942,1.464895,0.590044,0.3060265,GALAXY
1237661360229450328,217.53978,41.434029,25.94509,22.51857,21.03108,20.46188,20.07638,0.4011829,4.282932,1.503283,0.6004505,0.2756691,GALAXY
1237661360229450197,217.47811,41.454023,23.40003,22.42179,20.92195,20.51598,19.8954,0.4017443,1.188581,1.503813,0.459938,0.5978851,GALAXY
1237661360229450605,217.49431,41.433769,24.01037,24.01626,22.14746,20.91361,20.16113,0.6661386,0.1842594,1.802313,1.300194,0.7394485,GALAXY
1237661433245008667,217.44876,41.509575,24.0336,23.70084,22.05979,21.0981,20.38397,0.5924106,0.5820503,1.761547,1.044153,0.6594772,GALAXY
1237661360229450028,217.52364,41.45387,23.30067,22.28153,20.7093,20.24565,19.69781,0.3284703,1.227879,1.672167,0.506073,0.508482,GALAXY
1237661852553576734,217.47973,41.491426,22.7248,21.7865,20.22023,19.58349,19.29478,0.4025799,1.338943,1.582287,0.5996399,0.3259106,GALAXY
1237661433245009480,217.55808,41.587085,24.19326,24.93916,23.28886,22.0443,21.14732,0.8032935,-1.537643,2.610634,1.249844,0.9725361,GALAXY
1237661433245009188,217.54825,41.619412,24.15959,23.79964,22.49367,21.36854,20.37865,0.8030538,1.595472,1.571835,1.05089,0.9912853,GALAXY
1237661433245007991,217.52428,41.556631,24.36442,23.41273,21.21343,20.56474,20.7879,0.2572046,1.117918,2.473566,0.7570496,-0.5707054,GALAXY
1237661433245008341,217.5234,41.693263,24.72082,24.57354,23.30917,22.13035,21.09085,0.8013489,2.22751,1.479149,1.349072,0.9929428,GALAXY
1237661433245009032,217.49568,41.695323,24.15155,24.48458,22.59685,21.58983,20.72716,0.8072081,0.6720047,1.812599,1.203033,0.6950111,GALAXY
1237661851479966477,217.39335,40.440802,23.43581,24.71784,22.66883,21.19325,20.4984,0.7312538,-1.354511,2.496063,1.315584,0.9072189,GALAXY
1237661851479966551,217.52149,40.491895,24.59975,23.45923,21.79498,20.7854,20.17638,0.5970047,1.103251,1.708632,1.032379,0.6315594,GALAXY
1237661852016772030,217.51288,40.995823,24.49642,24.40098,22.13371,21.06836,20.11991,0.8463145,0.7871189,2.046095,1.103203,0.9312077,GALAXY
1237661852016837536,217.56051,40.840232,23.59226,24.21823,23.0327,22.1432,21.05489,0.8712655,-2.149055,1.976173,1.422352,0.7344055,GALAXY
1237661852016771953,217.44886,41.01739,24.97516,24.04472,22.23811,20.8451,20.06289,0.8009959,1.772886,1.978514,1.40415,0.7471352,GALAXY
1237661852016772192,217.58901,40.981301,23.68752,24.94882,23.21686,21.92519,20.82228,0.7907118,-1.484222,2.204008,1.12928,1.65176,GALAXY
1237661874024612742,217.52431,41.198783,22.34416,22.21609,21.91647,21.6367,21.37948,0.6887783,0.1806145,0.3011875,0.2946949,0.1548386,GALAXY
1237661360229516134,217.61597,41.410658,26.02524,24.21821,22.28059,21.1036,20.22992,0.8292706,2.026291,2.465979,1.209305,0.9082985,GALAXY
1237661433245073661,217.59312,41.460834,23.54088,22.17415,20.56256,19.9409,19.51027,0.4019865,1.646566,1.703753,0.6101398,0.4074802,GALAXY
1237661433245074341,217.61613,41.522237,24.68891,24.07809,22.51257,21.52756,20.59799,0.6389335,1.590227,1.650164,1.055281,0.7642021,GALAXY
1237661360766321821,217.57455,41.698384,25.28945,25.24715,23.30594,22.08864,20.69045,0.6630263,0.4732132,3.42654,1.496344,0.9693165,GALAXY
1237661872951001107,217.3656,40.41256,23.23173,23.96793,22.57157,21.1965,20.50582,0.782811,-0.757082,1.901981,1.262142,0.7456226,GALAXY
1237661873487938787,217.7551,40.622413,25.4406,24.00787,22.63245,21.54127,20.96446,0.8070268,3.736338,1.356602,1.083895,0.6720295,GALAXY
1237661360229581755,217.74705,41.208682,25.58707,24.21709,22.36078,21.06507,20.29394,0.7147948,2.699404,1.784048,1.381012,0.632576,GALAXY
1237661360229580964,217.79917,41.272571,23.90053,23.34961,22.14564,21.04055,20.2135,0.7090262,0.5705967,1.605963,1.10898,0.8581295,GALAXY
1237661433245139946,217.83738,41.500453,24.69217,23.87562,22.43855,21.44818,20.66778,0.6182184,1.229307,1.140274,1.020996,0.7328262,GALAXY
1237661360766452710,217.96036,41.649717,24.99123,24.09986,22.27189,21.21223,20.48596,0.7742578,2.649044,1.836208,1.190632,0.7543087,GALAXY
1237661360766386827,217.8816,41.695566,25.10553,24.38256,21.80301,20.83091,20.17982,0.5846575,1.572388,2.625683,1.071489,0.6340351,GALAXY
1237661360766387034,217.8438,41.825417,24.72009,23.42912,21.93889,20.96534,20.24171,0.6038226,2.251646,1.435984,1.022108,0.659277,GALAXY
1237661433781945072,217.87519,41.835355,23.86318,24.62172,23.32938,22.11626,20.79336,0.7590565,-0.3848228,1.798912,1.229218,1.180861,GALAXY
1237661852016902153,217.79244,40.870742,24.7964,23.17345,22.25699,21.13178,20.50684,0.7361128,1.946459,1.18714,1.170134,0.6648598,GALAXY
1237661852016903029,217.91757,40.908574,25.08929,23.77646,22.38539,21.22987,20.49825,0.7337365,2.708363,1.336933,1.109169,0.8662777,GALAXY
1237661874024808996,217.99484,41.041674,25.12199,25.30974,22.48656,21.3042,20.28349,0.7926633,-0.208477,3.395658,1.191477,1.059048,GALAXY
1237661360229581923,217.8648,41.178913,23.42125,24.64495,22.19723,21.15138,19.99339,0.8328558,-1.370333,2.712849,1.115875,1.119528,GALAXY
1237661360229647127,217.90695,41.201985,24.06338,24.51225,22.10003,20.82796,20.09336,0.6615924,-0.06924438,2.557394,1.189875,0.7709408,GALAXY
1237661360229581765,217.83883,41.349093,25.32848,23.43989,21.95475,20.91631,20.25112,0.5990025,2.774565,1.569994,1.161928,0.6850777,GALAXY
1237661433245074623,217.76481,41.44323,25.2495,24.46029,23.35169,21.90827,21.06529,0.9802938,2.050573,1.045351,1.641285,0.7443352,GALAXY
1237661360229581684,217.77067,41.352392,25.28161,23.98351,21.95905,20.87057,20.18777,0.6363371,2.526045,1.871655,1.208937,0.6312771,GALAXY
1237661360766452820,218.04527,41.543827,24.76904,24.15946,22.37394,21.24969,20.30848,0.6132529,2.578568,1.806021,1.155306,0.8222008,GALAXY
1237661360766452647,218.12349,41.617814,22.99046,23.81284,22.47974,21.22278,20.56785,0.824328,-0.7582817,1.383837,1.222223,0.6750736,GALAXY
1237661360766452700,218.00329,41.732992,23.94907,23.99938,22.47548,21.25043,20.31307,0.7636999,0.3380241,1.464165,1.280853,0.7724609,GALAXY
1237661433782011067,218.08475,41.790051,23.66409,23.69687,22.83264,21.60989,20.60628,0.6885476,0.3192272,1.310999,1.368259,0.8891468,GALAXY
1237661433782010463,218.0559,41.848061,24.3165,23.0362,21.84826,20.65846,19.88841,0.8395357,1.621458,1.22897,1.281435,0.7205334,GALAXY
1237661874024809160,218.02334,40.977542,23.97726,23.45761,22.25508,21.19378,20.42953,0.6256306,0.1438484,1.314568,1.019119,0.6915436,GALAXY
1237661874024939651,218.38435,40.805751,21.90103,21.88218,21.72386,21.92188,22.19023,0.01787067,0.07578278,0.1772938,-0.2244663,-0.3535824,GALAXY
1237661874024940502,218.33323,40.985554,24.7197,23.94267,22.42296,21.12912,20.39205,0.6825086,1.061262,1.95472,1.254755,0.753706,GALAXY
1237661433245271195,218.25838,41.249028,25.1344,23.95353,22.23909,21.02701,20.38371,0.6824099,2.231215,1.824358,1.048471,0.6421032,GALAXY
1237661360229646994,218.05775,41.213364,23.16821,22.73664,22.46483,21.3413,20.3748,0.9268312,0.4386978,0.3373947,1.058418,1.038601,GALAXY
1237661360229647078,218.12131,41.243718,22.79503,22.0553,21.02409,20.56327,20.04225,0.2464889,0.9259701,1.036283,0.4689369,0.4751682,GALAXY
1237661433245204950,218.14642,41.376964,21.22177,21.00623,20.88552,20.78495,20.54569,0.7741079,0.2880936,0.07501411,0.1161842,0.2364197,GALAXY
1237661433245205650,218.15924,41.42035,25.31435,23.74449,22.90683,21.94386,20.90606,0.86017,3.362637,0.6436558,1.163361,0.8425941,GALAXY
1237661433245205042,218.00428,41.433525,24.21458,23.76421,21.94161,20.82208,20.04247,0.5981835,1.166449,2.122208,1.140284,0.7065525,GALAXY
1237661360766517372,218.22248,41.483883,24.41957,22.71633,21.20867,20.56939,19.5778,0.317068,1.50609,1.455492,0.6842003,1.224272,GALAXY
1237661360766518076,218.19959,41.65048,24.48121,23.58856,21.96981,20.81231,20.14224,0.6161729,1.871094,1.524254,1.126059,0.6373997,GALAXY
1237661433782141037,218.40807,41.760577,24.14053,24.71335,22.73288,21.50588,20.51363,0.7635203,-0.6899357,2.992414,1.302374,0.8566971,GALAXY
1237661433782076391,218.21116,41.806403,24.55474,24.37752,22.31125,21.29637,20.6349,0.6713837,1.740177,2.269712,1.112585,0.6779804,GALAXY
1237661433245270698,218.23116,41.373562,23.886,24.31229,22.37431,21.22621,20.19531,0.7747719,0.7098446,2.193678,1.154337,0.8696632,GALAXY
1237661360766649081,218.72779,41.5205,23.26392,23.05036,22.37033,21.47683,20.58517,0.6544399,0.4776897,0.8086853,1.002222,0.6323357,GALAXY
1237661433782207770,218.66482,41.694574,24.95539,24.57762,23.3906,22.44184,21.46788,0.9202418,1.727808,2.291014,1.283506,0.8548145,GALAXY
1237661874024939945,218.40394,40.893832,22.1078,21.86206,21.44479,20.84197,20.52972,0.6741528,0.2596684,0.4565811,0.6002541,0.27561,GALAXY
1237661874025071454,218.69733,40.691146,24.28228,22.41801,20.8219,20.15859,19.79932,0.404177,2.708706,1.651964,0.70154,0.3086166,GALAXY
1237661852017165071,218.68723,40.647647,23.73355,21.74076,20.24427,19.65786,19.24437,0.3562928,2.262877,1.601946,0.5760593,0.3915882,GALAXY
1237661433245598576,219.09285,41.086949,24.79575,24.33694,23.16116,22.11065,20.90252,0.5974506,2.187832,1.633558,1.101496,0.9320774,GALAXY
1237661433245402159,218.68305,41.279748,23.50953,24.35595,22.6941,21.54739,20.72179,0.7658594,-0.2819443,1.803701,1.23715,0.7282639,GALAXY
1237661433245336690,218.48693,41.298789,23.85844,23.50946,22.27241,21.26792,20.44701,0.4967059,0.7127781,1.331661,1.054071,0.7052555,GALAXY
1237661433245336611,218.44912,41.330652,25.04791,23.40418,22.06404,21.07306,20.20939,0.655793,1.743835,1.757854,1.091537,0.7276478,GALAXY
1237661433782207705,218.74469,41.610906,24.75111,23.7518,22.31415,21.04838,20.20489,0.7331446,2.17465,1.445747,1.342016,0.778717,GALAXY
1237661874025136398,218.89674,40.752981,23.58724,22.25145,21.20008,20.49387,21.10649,0.2736087,1.655657,1.073011,0.6909237,-0.7053356,GALAXY
1237661852017230168,218.74146,40.657146,24.17638,22.07318,20.66211,20.06256,19.56618,0.445902,2.572567,1.500814,0.5817871,0.4904366,GALAXY
1237661874025070876,218.74356,40.696873,24.04362,21.30067,19.90001,19.39878,18.98425,0.2707364,3.573559,1.474802,0.5366039,0.3503361,GALAXY
1237661360230039858,219.0634,40.872422,22.01523,21.4957,21.13954,21.10512,21.00719,0.2556471,0.5875225,0.3816624,0.04443932,0.0863018,GALAXY
1237661433245467025,218.86609,41.198184,22.18926,21.94666,21.72038,21.78426,21.37392,0.3761743,0.4949799,0.2862396,-0.1037426,0.3092804,GALAXY
1237661433245466950,218.8084,41.251686,22.44604,22.19411,21.94332,21.70309,21.36698,1.451121,0.4596577,0.2436905,0.2390575,0.285965,GALAXY
1237661360766714979,218.88375,41.454799,23.52364,24.66718,22.55581,21.3887,20.36294,0.8899577,-0.8251686,2.199697,1.106251,1.085207,GALAXY
1237661433782273148,218.77017,41.595991,24.55114,24.48535,22.72014,21.41209,20.4649,0.7360673,1.342457,1.802885,1.347506,0.9733715,GALAXY
1237661362913345844,217.21954,43.680976,22.28376,20.57886,19.26081,18.76341,18.46803,0.212858,1.858538,1.351315,0.5119457,0.3477802,GALAXY
1237661435928969498,217.45046,43.837755,21.72098,21.42686,21.38321,21.07335,20.87024,0.92431,0.3310032,0.03887367,0.3463173,0.1365299,GALAXY
1237661362913346077,217.16671,43.674236,22.81458,21.42655,20.12042,19.6529,19.39665,0.2187514,1.497999,1.379164,0.4969139,0.2643452,GALAXY
1237661362913346091,217.19381,43.713591,24.36054,21.85035,20.53708,20.10683,19.70345,0.2168493,2.75288,1.36751,0.4664936,0.3834209,GALAXY
1237661362913345823,217.16785,43.701168,22.97171,20.89373,19.58231,19.10114,18.76733,0.2150228,2.189837,1.366169,0.4907379,0.3781853,GALAXY
1237661362913280757,217.12532,43.678076,23.192,21.42115,20.20032,19.721,19.4738,0.2090974,1.968779,1.259666,0.492157,0.3034649,GALAXY
1237661360766845635,219.16038,41.173777,22.4366,22.29697,21.90207,21.83514,21.80961,0.6413597,0.247797,0.4314594,0.08504295,0.04068375,GALAXY
1237661435928707610,216.73748,44.135916,24.29939,22.59422,21.00461,20.41505,20.03743,0.4117724,2.700809,1.592943,0.6692295,0.405901,GALAXY
1237661435928707888,216.83664,44.123182,23.9795,22.66363,21.15602,20.48323,20.25379,0.4137568,1.470577,1.465994,0.6869507,0.2388859,GALAXY
1237661435928707859,216.81498,44.107753,25.77288,22.73532,21.23586,20.36934,19.92098,0.4868633,4.076151,1.417303,0.9423923,0.4759903,GALAXY
1237661362376213344,216.29429,43.674639,23.58672,24.48814,22.38518,21.19743,20.4957,0.6970628,-0.5442791,2.383385,1.104408,0.7768364,GALAXY
1237658203984167074,216.62853,44.862626,22.19593,22.05391,21.78434,21.64937,21.98362,0.007790736,0.203043,0.2516994,0.1330719,-0.3406868,GALAXY
1237661210434077712,217.03763,44.444388,25.14253,23.37828,22.16745,20.83699,20.1659,0.7643637,2.557327,1.64113,1.295952,0.6408539,GALAXY
1237661362913018585,216.28998,43.918431,23.67579,23.68971,22.37525,21.27236,20.48466,0.761641,-0.2451839,1.254086,1.069427,0.9358311,GALAXY
1237661435391770738,216.43403,43.862826,21.8489,21.66607,22.07742,22.20852,22.1824,0.007873048,0.2134151,-0.4083328,-0.09259033,0.01306152,GALAXY
1237661362913084059,216.41187,43.991749,23.66955,23.94611,22.2614,21.35373,20.60015,0.6218033,1.466677,1.772301,1.002665,0.6612263,GALAXY
1237661435391770824,216.31797,43.889047,24.00687,24.80131,22.63137,21.46358,20.66245,0.5433515,0.5724564,2.21965,1.192442,0.7154427,GALAXY
1237661435391771757,216.40221,43.702748,24.00259,24.07516,22.71738,21.45507,20.81444,0.7010792,0.2912693,1.426306,1.243719,0.6933651,GALAXY
1237658203447362219,216.37363,44.367615,24.54166,23.93824,22.39171,21.28743,20.49383,0.7998208,1.003716,1.736219,1.015976,1.001596,GALAXY
1237661362912952942,216.04336,44.08627,24.24925,24.24075,22.27176,20.99125,20.11866,0.8441707,-0.2056561,2.010197,1.187994,0.9712315,GALAXY
1237661362913018069,216.18055,43.956777,21.52371,21.56132,21.55914,21.37756,21.18992,1.46845,0.02458954,0.002105713,0.1682396,0.2242641,GALAXY
1237661435391706024,216.27988,43.867088,24.24836,23.6809,22.5859,21.22976,20.50954,0.7065739,0.6518497,1.426868,1.353714,0.7225666,GALAXY
1237661435391706041,216.2496,43.80762,24.5904,24.18807,22.70482,21.53444,20.61075,0.5652844,0.6936626,1.878302,1.129587,0.8335781,GALAXY
1237661362376016722,215.75939,43.779788,25.51903,24.40665,22.96008,22.00693,20.63985,0.8211247,2.391924,1.453739,1.159498,1.423517,GALAXY
1237661435391574124,215.75812,44.063812,22.20444,21.75184,21.56979,21.50338,21.75447,0.1333387,0.5274677,0.1433029,0.1473293,-0.2874184,GALAXY
1237661435391574451,215.73751,44.044495,23.68435,23.50663,22.24655,20.94034,20.30346,0.6068434,0.2257481,1.254374,1.307329,0.6576061,GALAXY
1237661435391575020,215.77687,44.007009,24.39267,24.58798,22.90938,21.69473,20.73923,0.8180371,0.7594967,1.659416,1.247616,0.8109093,GALAXY
1237661435391640638,216.03247,43.899326,24.17393,24.29446,22.1433,21.06256,20.42215,0.6610397,0.807869,2.513384,1.223986,0.6426392,GALAXY
1237661362376016477,215.79234,43.769773,24.39344,24.94135,22.57,21.27413,20.537,0.8164137,0.2156982,2.833542,1.33935,0.9217949,GALAXY
1237658203447165798,215.88651,44.569206,25.96301,24.71889,22.97611,21.83496,20.60159,0.9409409,3.221697,1.458136,1.249939,1.122244,GALAXY
1237658203447231245,216.09417,44.48551,23.40215,23.6176,22.43383,21.05099,20.3202,0.6626105,-0.03653908,1.671362,1.199192,0.6668491,GALAXY
1237661435928380569,215.89618,44.400219,24.60039,24.01087,22.88133,21.98396,21.1084,0.5734633,1.456648,1.259609,0.9999504,0.8097439,GALAXY
1237661435928511399,216.13492,44.312154,23.88804,24.02974,22.40806,21.25204,20.64859,0.7096817,0.5921555,1.7243,1.098906,0.7107906,GALAXY
1237658203447296381,216.17541,44.466274,24.1545,24.48247,22.3003,20.97252,20.32716,0.6592277,0.1847,2.001734,1.261189,0.7552547,GALAXY
1237658203984036701,216.19522,45.070407,25.6538,23.59341,22.39364,21.49524,20.617,0.7718832,3.28455,1.146818,1.009447,0.7446003,GALAXY
1237661435391508505,215.48723,43.979582,22.29974,23.63246,22.57562,21.52496,20.67003,0.7919351,-1.636692,1.335186,1.065945,0.8359947,GALAXY
1237661435391508649,215.50655,44.021499,21.95064,21.70979,20.90476,20.63731,20.58224,0.4288289,0.2905369,0.8469238,0.2764702,0.0097332,GALAXY
1237661362375951307,215.63342,43.831361,23.71453,24.86743,22.32343,21.15796,20.42953,0.7722967,-1.876408,3.929533,1.187275,0.8150425,GALAXY
1237661362375951394,215.61691,43.794785,24.89672,24.55973,23.7227,22.02353,20.57889,0.7605329,-0.9082737,2.250151,1.63352,1.790667,GALAXY
1237661362376016740,215.72736,43.640005,23.79812,24.92119,22.99409,21.77223,20.58814,0.8123385,-1.500984,1.819757,1.591461,1.446712,GALAXY
1237661362375950655,215.60958,43.774754,21.21677,21.443,21.09778,20.91562,20.94854,0.5743596,-0.1632805,0.332243,0.1955738,-0.06647682,GALAXY
1237661435928314138,215.65976,44.538007,23.52137,23.75185,22.56281,21.29129,20.63147,0.6049178,0.513113,1.548038,1.173731,0.644001,GALAXY
1237661435928380111,215.79842,44.350156,23.79841,24.75993,23.18944,21.73607,20.86005,0.9062669,-0.9804783,2.17984,1.541813,0.9704609,GALAXY
1237661362912756640,215.66295,44.317882,23.98791,24.54803,22.23614,21.04111,20.34011,0.772693,0.8788185,2.516729,1.255699,0.7100906,GALAXY
1237661362912821522,215.6811,44.261855,22.35335,21.96318,21.64242,21.87618,21.86343,0.147401,0.5212555,0.2998791,-0.2271748,-0.02617836,GALAXY
1237661362912822023,215.72382,44.20245,24.0179,23.91315,22.12627,21.1082,20.34975,0.602791,0.2931747,1.866112,0.9995899,0.7993507,GALAXY
1237661435391508834,215.55091,44.0502,22.45058,22.32882,21.93288,21.95051,21.47902,0.3532584,0.2243099,0.3459396,0.007164001,0.4486084,GALAXY
1237661362375885096,215.37543,43.783073,21.48296,21.5748,21.49803,21.30317,21.51387,0.7990426,-0.01226616,0.07199478,0.2312565,-0.4757919,GALAXY
1237661362375950813,215.43249,43.724019,22.25679,22.08139,21.4409,21.88622,21.31539,0.275955,0.3557739,0.6537437,-0.4553699,0.5503521,GALAXY
1237658203447034092,215.44703,44.665167,21.81557,19.8828,18.95023,18.60619,18.27291,0.09136524,1.974857,0.9144554,0.3642178,0.3088818,GALAXY
1237661362912755810,215.50772,44.349916,21.6295,21.42936,21.43726,21.66842,22.38175,0.079552,0.3551788,-0.08434677,-0.1977177,-0.8308125,GALAXY
1237661362912691050,215.39506,44.300456,23.60405,23.67377,22.06165,20.89357,20.15686,0.6092324,0.6766014,1.503113,1.198759,0.7170486,GALAXY
1237661435928184111,215.2086,44.57046,24.34387,23.96386,23.30623,21.95302,20.9014,0.93089,0.9525032,0.7862244,1.541079,0.9567642,GALAXY
1237661435928183540,215.1836,44.501351,24.68264,23.21596,22.02363,21.00464,20.37653,0.6049668,2.456032,1.190327,1.092859,0.6353798,GALAXY
1237661362912625448,215.17455,44.303817,23.53623,23.58676,21.92575,20.83758,20.19579,0.6629777,0.6701145,1.626966,1.115297,0.6314449,GALAXY
1237658203446969177,215.32627,44.674399,23.70039,23.11549,21.50183,20.32221,19.57347,0.6665468,0.7473049,1.606297,1.215065,0.7150917,GALAXY
1237658203447034280,215.48516,44.655422,24.14024,24.51431,22.24948,21.09066,20.23881,0.6887459,-0.3611259,2.881992,1.131367,0.6866417,GALAXY
1237661362375820085,215.18963,43.975781,23.52492,23.59664,22.17758,21.02139,20.17374,0.6075709,0.4105129,1.646502,0.9803505,0.9480534,GALAXY
1237661435391378779,215.12392,44.032023,24.35433,24.62683,23.17664,21.76989,20.74924,0.8731185,0.3726788,1.789917,1.515593,1.069805,GALAXY
1237661362375820044,215.08176,43.867342,24.73556,23.93638,22.31638,21.11168,20.47192,0.654847,1.528324,1.516394,1.107899,0.6421394,GALAXY
1237661434854507690,215.02641,43.728372,24.13513,23.92736,22.11849,21.07877,20.44685,0.6521282,0.2932758,2.130314,1.152567,0.6423893,GALAXY
1237661434854572659,215.18,43.729092,23.90597,23.44873,21.89596,20.80995,20.05247,0.5780378,0.5287495,1.696545,1.147518,0.6974964,GALAXY
1237661362912690975,215.33649,44.388037,25.71831,23.76973,22.02806,21.01882,20.27445,0.6039861,3.501038,1.821915,1.034792,0.763258,GALAXY
1237661362375754535,214.98256,43.9922,23.61538,24.03201,22.5619,21.37806,20.50323,0.7208771,-0.04488754,1.483248,1.03137,0.7278423,GALAXY
1237661434854506774,214.87672,43.691629,24.80973,24.81891,22.54811,21.34885,20.37529,0.5447682,0.1445045,2.644524,1.340988,0.9071827,GALAXY
1237661435391378604,215.19949,44.189743,24.69745,24.6419,22.89722,21.59548,20.63771,0.875744,1.063356,1.75157,1.292068,0.9288635,GALAXY
1237661362912559875,215.03086,44.43111,24.98387,24.50728,22.8807,21.50568,20.56529,0.7102857,0.03123093,2.93384,1.170031,0.9389687,GALAXY
1237661362912559979,214.99393,44.509799,24.761,23.70615,22.92612,21.80604,21.03922,0.9309829,2.674341,0.9991417,1.324114,0.9126816,GALAXY
1237661362912625379,215.16019,44.464136,22.97239,23.80605,22.00779,20.74323,20.09093,0.695559,-0.6920147,2.012695,1.268572,0.6808605,GALAXY
1237661435391313198,215.03569,44.203397,24.98996,24.70735,23.30422,22.34833,21.30595,0.8565717,1.715967,2.255531,1.393251,0.9442806,GALAXY
1237661362375689009,214.70278,43.954631,23.49208,23.71801,21.93871,20.9759,20.10793,0.7171293,0.03653526,1.838472,0.9922009,0.9276505,GALAXY
1237661362375754471,214.84101,43.929093,24.09631,23.94362,22.38468,21.07677,20.49743,0.7210043,0.3837948,1.847183,1.250458,0.6619778,GALAXY
1237661434854441502,214.77221,43.901851,23.89769,23.39634,21.98709,21.03728,20.32412,0.5453278,0.6583042,1.614145,0.989109,0.7636299,GALAXY
1237661361838818059,214.63019,43.621324,23.49905,23.85676,21.97199,20.80115,20.00703,0.6627173,0.5198174,1.924271,1.192242,0.7606907,GALAXY
1237661362912625361,215.12514,44.453133,26.37614,23.92035,22.3639,21.02091,20.43842,0.6969161,3.387501,1.940683,1.256771,0.6833897,GALAXY
